genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300026197_8,3300026197,3603392,269,21286,1,0,0,36,92.29,4.57,69.44,MQ,OTU-13930,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12077;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300017540_18,3300017540,2187835,42,125129,0,2,0,42,92.29,0.36,90.49,MQ,OTU-1459,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium_A;s__GCF_002807015.1,Terrestrial,Soil,compost,-122.29,37.83
3300012811_8,3300012811,3495820,112,46324,0,1,0,39,92.26,0.74,88.56,MQ,OTU-6011,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__43-16;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025718_13,3300025718,3836138,45,344425,0,2,0,42,91.94,2.69,78.49,MQ,OTU-4529,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA8389;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300026031_2,3300026031,4009309,390,13379,0,1,1,32,91.83,2.86,77.53,MQ,OTU-4329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1972
3300012864_1,3300012864,8156945,335,33242,0,1,0,50,91.82,1.64,83.62,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012816_7,3300012816,4417457,398,14123,1,4,0,41,91.81,0.95,87.06,MQ,OTU-383,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300027711_21,3300027711,2645860,280,12857,0,0,0,32,91.63,1.63,83.48,MQ,OTU-6663,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Geofilum;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300015024_14,3300015024,4223638,440,12338,0,0,0,34,91.58,1.25,85.33,MQ,OTU-7068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,18.4709,67.9109
3300015198_21,3300015198,2638487,265,13093,0,0,0,30,91.19,0,91.19,MQ,OTU-6590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.163
3300015202_21,3300015202,2970832,160,32289,0,1,0,35,91.03,1.11,85.48,MQ,OTU-6590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__;g__;s__,Terrestrial,Soil,Glacier forefield soil,18.581,67.9015
3300012921_14,3300012921,5344602,62,127811,0,2,0,34,90.92,0.89,86.47,MQ,OTU-7302,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300024222_3,3300024222,4064001,385,13300,0,1,0,24,90.88,0.72,87.28,MQ,OTU-14300,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__,Terrestrial,Soil,soil,-87.0297,40.4449
3300012005_10,3300012005,4341273,356,16777,1,2,0,24,90.79,0.95,86.04,MQ,OTU-9891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012865_10,3300012865,3847713,423,11608,1,1,0,51,90.69,0.25,89.44,MQ,OTU-2937,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indoltheticum,Terrestrial,Soil,soil,-89.4011,43.073
3300017649_16,3300017649,2789722,372,8456,1,1,1,38,90.57,1.48,83.17,HQ,OTU-1452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__43-16;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025921_25,3300025921,4615094,403,15916,0,0,0,35,90.56,1.84,81.36,MQ,OTU-5810,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Corn rhizosphere,-85.3738,42.3948
3300012940_37,3300012940,4399980,366,17904,0,2,0,67,90.4,2.16,79.6,MQ,OTU-7346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium thalpophilum,Terrestrial,Soil,compost,-122.29,37.83
3300012796_2,3300012796,5330055,27,385707,1,3,0,70,90.32,0.95,85.57,MQ,OTU-11856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002420705.1,Terrestrial,Soil,soil,-89.4011,43.073
3300021403_5,3300021403,4039576,485,10065,1,1,1,36,89.93,2.13,79.28,MQ,OTU-1371,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300021433_6,3300021433,3946856,495,9438,1,0,0,26,89.66,0.49,87.21,MQ,OTU-1945,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300027653_23,3300027653,2709492,20,245034,0,0,0,36,89.5,0.76,85.7,MQ,OTU-11961,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300026180_11,3300026180,3049206,306,13170,0,0,0,27,89.48,1.24,83.28,MQ,OTU-821,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4965
3300016445_7,3300016445,3357680,400,9912,2,0,0,29,89.43,1.11,83.88,MQ,OTU-10504,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1930;s__,Terrestrial,Soil,Soil,-65.8172,18.321
3300025725_17,3300025725,2818426,323,10501,0,1,0,21,89.41,1.9,79.91,MQ,OTU-9988,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300015206_10,3300015206,5235652,585,11229,1,1,0,34,89.4,2.86,75.1,MQ,OTU-17634,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__,Terrestrial,Soil,Glacier forefield soil,-50.4597,67.057
3300027043_7,3300027043,3451567,18,227077,0,0,0,44,89.25,0.54,86.55,MQ,OTU-1849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Tropical forest soil,-65,18
3300012844_2,3300012844,5737817,64,202008,0,3,0,35,89.05,0.48,86.65,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300027711_10,3300027711,4216444,481,10550,1,4,2,37,88.85,4.66,65.55,MQ,OTU-14788,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Anditalea;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300011969_1,3300011969,4091769,467,10583,1,1,1,28,88.77,0.73,85.12,MQ,OTU-13486,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__GCA_002413785.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300027653_39,3300027653,2041572,174,17597,0,3,0,31,88.71,3.23,72.56,MQ,OTU-3235,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__UBA3376;s__GCA_002359055.1,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300025692_6,3300025692,3461766,316,16891,0,0,0,28,88.57,2.86,74.27,MQ,OTU-2356,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300012003_8,3300012003,4025642,192,37241,1,2,1,39,88.41,0.24,87.21,MQ,OTU-13486,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__GCA_002413785.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012862_3,3300012862,4797918,540,11158,0,1,0,66,87.78,2.3,76.28,MQ,OTU-7346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium thalpophilum,Terrestrial,Soil,soil,-89.4011,43.073
3300027711_23,3300027711,2397871,200,15714,0,0,0,22,87.57,0,87.57,MQ,OTU-6665,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012921_33,3300012921,3592030,100,55557,0,0,0,42,87.56,2.96,72.76,MQ,OTU-6627,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter_A;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300026167_13,3300026167,2963878,269,15766,0,1,1,28,87.09,2.23,75.94,MQ,OTU-821,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4968
3300023065_8,3300023065,2166765,24,143041,1,3,0,61,86.89,0,86.89,MQ,OTU-8562,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium_A;s__,Terrestrial,Soil,enriched soil aggregate,-93,42
3300015203_6,3300015203,3479727,419,9688,1,0,0,24,86.73,0.99,81.78,MQ,OTU-13955,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,Glacier forefield soil,18.4417,67.9009
3300020591_6,3300020591,3625169,152,35855,1,1,1,30,86.71,0.5,84.21,MQ,OTU-8261,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__46-32;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025917_16,3300025917,4166376,531,9237,1,0,0,34,86.69,1.6,78.69,MQ,OTU-5810,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Corn rhizosphere,-85.3738,42.3948
3300009095_93,3300009095,2576444,332,9063,0,0,0,24,86.44,3.45,69.19,MQ,OTU-17004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA2791;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300009095_106,3300009095,2340758,84,40024,0,0,0,30,86.32,1.67,77.97,MQ,OTU-11025,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__OLB10;s__GCA_001567275.1,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012827_3,3300012827,5521776,65,195285,0,3,0,33,86.19,0.48,83.79,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012843_3,3300012843,5513243,65,195285,0,3,0,33,86.19,0.48,83.79,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012851_4,3300012851,5672465,72,189074,0,3,0,35,86.19,0.48,83.79,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012863_1,3300012863,5573167,65,189728,0,3,0,33,86.19,0.48,83.79,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012838_2,3300012838,5593006,77,195285,0,3,0,33,86.19,0.48,83.79,MQ,OTU-7291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300010403_12,3300010403,4976792,129,71312,1,1,1,37,86.1,0.95,81.35,MQ,OTU-8882,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012865_8,3300012865,4565828,508,11066,0,1,0,50,85.77,1.46,78.47,MQ,OTU-17430,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_32,3300012940,4968735,475,13658,0,1,0,48,85.66,0.99,80.71,MQ,OTU-10525,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__,Terrestrial,Soil,compost,-122.29,37.83
3300015189_4,3300015189,4458122,464,14513,1,0,0,33,85.63,3.69,67.18,MQ,OTU-1562,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA10320;s__,Terrestrial,Soil,Glacier forefield soil,18.4456,67.9068
3300026185_11,3300026185,2914855,118,39310,0,1,1,26,85.52,0.5,83.02,MQ,OTU-8888,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300027711_24,3300027711,2386458,139,36266,0,0,0,24,85.5,3.19,69.55,MQ,OTU-4312,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300026167_6,3300026167,3708623,282,20425,1,2,2,26,85.35,2.25,74.1,MQ,OTU-9270,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__,Terrestrial,Soil,Pond soil,-122.133,37.4968
3300017544_7,3300017544,5047456,116,69822,2,2,1,24,85.08,1.43,77.93,MQ,OTU-73,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__Parapedobacter indicus,Terrestrial,Soil,compost,-122.29,37.83
3300021474_5,3300021474,3797971,427,11157,2,1,2,38,84.98,3.84,65.78,MQ,OTU-11474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300022862_6,3300022862,3391892,28,173392,0,0,0,50,84.89,0.25,83.64,MQ,OTU-7630,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium scophthalmum,Terrestrial,Soil,enriched soil aggregate,-93,42
3300011987_3,3300011987,4580117,587,9221,0,1,0,23,84.79,2.06,74.49,MQ,OTU-9891,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300026251_19,3300026251,2699786,319,10753,1,1,0,24,84.65,4.24,63.45,MQ,OTU-8888,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Pond soil,-122.133,37.4961
3300018915_2,3300018915,6525657,792,9787,1,2,1,41,84.6,3.28,68.2,MQ,OTU-6544,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Terrestrial,Soil,Soil,-109.695,38.7121
3300026988_4,3300026988,3265471,442,8772,0,0,0,42,84.54,2.02,74.44,MQ,OTU-1849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Tropical forest soil,-65,18
3300012843_2,3300012843,6994987,902,9157,0,1,0,53,84.53,2.15,73.78,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300005337_13,3300005337,4269525,500,10343,1,1,0,35,84.24,1.03,79.09,MQ,OTU-5810,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Corn rhizosphere,-85.3738,42.3948
3300005294_12,3300005294,4343902,675,7063,0,0,0,29,84.1,4.55,61.35,MQ,OTU-12549,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,Switchgrass rhizosphere,-84.3938,42.7948
3300012940_43,3300012940,3829245,547,7712,0,0,0,31,84.04,0.33,82.39,MQ,OTU-2407,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__GCF_002557795.1,Terrestrial,Soil,compost,-122.29,37.83
3300020202_4,3300020202,3713698,279,21858,0,0,0,34,83.51,1.51,75.96,MQ,OTU-16864,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300010401_24,3300010401,3527346,401,10714,1,1,1,19,83.16,2.87,68.81,MQ,OTU-9693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012986_12,3300012986,4808708,33,288106,1,1,0,34,82.74,0.3,81.24,MQ,OTU-8783,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__,Terrestrial,Soil,soil,-76.3842,42.4531
3300011997_13,3300011997,2702048,208,17423,0,0,0,33,82.67,0.88,78.27,MQ,OTU-13488,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__GCA_002413745.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300017565_12,3300017565,4362381,574,9299,1,0,0,34,82.47,4.87,58.12,MQ,OTU-2704,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__46-32;s__GCA_001898405.1,Terrestrial,Soil,soil,-122.29,37.83
3300025499_5,3300025499,2049244,150,19930,0,1,1,26,82.38,2.63,69.23,MQ,OTU-15452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300025725_23,3300025725,2157565,345,6605,0,0,0,38,82.37,0.81,78.32,MQ,OTU-7072,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300006879_33,3300006879,2038979,159,17683,0,1,0,35,81.93,2.34,70.23,MQ,OTU-8483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300026831_2,3300026831,3157112,389,9568,0,0,0,40,81.83,1.08,76.43,MQ,OTU-1849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Tropical forest soil,-65,18
3300025575_12,3300025575,4496704,32,167388,1,1,0,39,81.72,0,81.72,MQ,OTU-9211,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300025829_1,3300025829,4599781,521,11634,0,1,0,35,81.72,2.69,68.27,MQ,OTU-10656,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Prolixibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.299
3300010371_44,3300010371,3292023,147,100535,1,1,1,30,81.67,1.19,75.72,MQ,OTU-15833,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012943_15,3300012943,6036329,739,9937,1,1,0,37,81.67,3.23,65.52,MQ,OTU-14914,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__65-1;s__,Terrestrial,Soil,soil,-122.29,37.83
3300015204_16,3300015204,3427164,478,8093,1,0,1,28,81.31,2.79,67.36,MQ,OTU-2701,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__BSSC1;s__,Terrestrial,Soil,Glacier forefield soil,-50.0184,67.163
3300025600_13,3300025600,4367168,25,324891,0,1,0,38,81.18,0,81.18,MQ,OTU-9211,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300012943_39,3300012943,3247796,283,14722,0,0,0,32,81.18,2.63,68.03,MQ,OTU-1793,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012827_2,3300012827,6858584,988,7962,0,0,0,37,80.82,2.22,69.72,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025716_16,3300025716,1974952,238,10350,0,1,0,31,80.7,2.01,70.65,MQ,OTU-7072,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300015198_12,3300015198,3860834,526,8817,0,0,0,24,80.7,3.56,62.9,MQ,OTU-7068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.163
3300020580_6,3300020580,3501806,528,7535,0,0,0,58,80.65,0.33,79,MQ,OTU-5159,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300010373_44,3300010373,3351324,80,84390,0,2,0,38,80.48,0.65,77.23,MQ,OTU-17389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
2189573022_6,2189573022,2978323,53,120842,0,0,0,40,80.32,1.08,74.92,MQ,OTU-1849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Soil,-65.7166,18.3724
3300023059_11,3300023059,2281174,173,19194,1,3,1,28,80.02,0.97,75.17,MQ,OTU-5480,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium_A;s__,Terrestrial,Soil,enriched soil aggregate,-93,42
3300020580_5,3300020580,4407391,624,7904,0,1,1,34,79.95,2.25,68.7,MQ,OTU-13355,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300026120_3,3300026120,3693931,46,149096,1,2,1,30,79.87,0.38,77.97,MQ,OTU-6770,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__,Terrestrial,Soil,Pond soil,-122.133,37.4965
3300018429_8,3300018429,2942594,379,8885,0,0,0,14,79.52,1.11,73.97,MQ,OTU-15932,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__,Terrestrial,Soil,soil,-109.625,44.4668
3300027502_1,3300027502,2983082,418,8122,0,2,0,25,79.44,1.61,71.39,MQ,OTU-794,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__;s__,Terrestrial,Soil,Forest soil,-95.15,31.11
3300026881_1,3300026881,3659352,539,7665,1,1,0,29,79.37,1.48,71.97,MQ,OTU-818,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1930;s__,Terrestrial,Soil,Tropical forest soil,-65,18
3300015196_11,3300015196,3786026,523,8401,0,0,0,27,79.15,0.04,78.95,MQ,OTU-7068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.1631
3300025865_14,3300025865,2299548,75,45381,0,1,1,24,79.05,1.43,71.9,MQ,OTU-12499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2905
3300026196_14,3300026196,2737644,439,7161,0,0,0,26,79.05,3.3,62.55,MQ,OTU-2494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__CP2B;s__,Terrestrial,Soil,Soil,-122.133,37.4965
3300026214_1,3300026214,3343769,462,8094,0,0,0,28,78.89,0.77,75.04,MQ,OTU-5433,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA8621;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300020599_14,3300020599,2369526,391,6173,1,2,1,29,78.43,1.11,72.88,MQ,OTU-8362,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,soil,-122.29,37.83
